;;;;;;;;;;;;;;18/6/2024;3/8/2026;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;776;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;1619;1483;;;;;;;;;;;;;;;;
;;;;;;;;;;$ 5.765.176;$ 12.491.307.393;;;;;COSTO;;;;;;;;;;;;;;;
 N° ; DOMINIO ; MARCA ; MODELO  ; Vendedor ; MOTOR ; AÑO ; COLOR ; KM ; Proveedor ; NRO OPERACIÓN ; PRECIO INFOAUTO COMPRA ; POSICION ; ESTADO ; Fecha compra ; Fecha venta ;COMPRA;FLETE;GASTOS PREPARACION;Patentes - Bajas;Otros Gastos;Costo;Ref. Costo / Info;Total Gastos;;;;;;;;
407;AB624YX;RENAULT;DUSTER OROCH DYNAMIQUE 1.6 16V;;NAFTA;2017;VERDE ESMERALDA;60.000;-;-;;Vendido;Vendido;1/8/2020;26/2/2021;$ 786.760;$ 5.000;;;;$ 791.760;$ 5.000;$ 5.000;;;;;;;;
408;AD065LJ;RENAULT;DUSTER OROCH OUTSIDER 1.6 16V;;NAFTA;2018;BLANCO GLACIAR;19.800;-;-;;Vendido;Vendido;15/1/2021;1/3/2021;$ 1.144.000;$ 5.000;;;;$ 1.149.000;$ 5.000;$ 5.000;;;;;;;;
409;AD437DE;PEUGEOT;308 1.6 ALLURE PACK;;NAFTA;2019;GRIS PLATA;6.300;-;-;;Vendido;Vendido;15/1/2021;5/3/2021;$ 1.323.413;$ 5.000;;;;$ 1.328.413;$ 5.000;$ 5.000;;;;;;;;
410;AE709RH;TOYOTA;SW4 4X4 SRX.2.8 TDI 6 AT 7 A;;NAFTA;2021;BLANCO PERLA;0;-;-;;Vendido;Vendido;20/12/2020;6/3/2021;$ 4.990.400;$ 1.000;;$ 139.000;;$ 5.130.400;$ 140.000;$ 140.000;;;;;;;;
411;NAS287;PEUGEOT;207 1.4 COMPACT ACTIVE 5P;;NAFTA;2013;GRIS PLATA;59.000;-;-;;Vendido;Vendido;13/1/2021;11/3/2021;$ 490.000;;;;;$ 490.000;$ 0;$ 0;;;;;;;;
412;AC202MU;RENAULT;DUSTER OROCH DYNAMIQUE 2.0 16V;;NAFTA;2018;BLANCO GLACIAR;41.400;-;-;;Vendido;Vendido;15/10/2020;12/3/2021;$ 890.000;$ 5.000;$ 3.784;;;$ 898.784;$ 8.784;$ 8.784;;;;;;;;
413;AC131QB;NISSAN;FRONTIER 2.3 SE 4X2;;DIESEL;2018;GRIS PLATA;50.800;-;-;;Vendido;Vendido;15/12/2020;12/3/2021;$ 1.227.112;$ 5.000;;;;$ 1.232.112;$ 5.000;$ 5.000;;;;;;;;
414;AC465OA;FORD;FOCUS 1.6 S 5 PTAS;;NAFTA;2018;AZUL;28.000;-;-;;Vendido;Vendido;15/1/2021;12/3/2021;$ 1.100.000;$ 5.000;;;;$ 1.105.000;$ 5.000;$ 5.000;;;;;;;;
415;AD119FE;RENAULT;CAPTUR INTENS 2.0;;NAFTA;2018;MARFIL + NEGRO;0;-;-;;Vendido;Vendido;12/3/2021;12/3/2021;$ 1.512.000;$ 5.000;;;;$ 1.517.000;$ 5.000;$ 5.000;;;;;;;;
416;OFM921;PEUGEOT;308 THP SPORT TIPTRONIC ;;NAFTA;2014;BLANCO;35.600;-;-;;Vendido;Vendido;21/1/2021;12/3/2021;$ 920.000;;$ 72.900;;;$ 992.900;$ 72.900;$ 72.900;;;;;;;;
417;AB833DR;FIAT; STRADA ADVENTURE 1.6;;NAFTA;2017;BLANCO;38.000;-;-;;Vendido;Vendido;15/1/2021;17/3/2021;$ 970.000;$ 5.000;;;;$ 975.000;$ 5.000;$ 5.000;;;;;;;;
418;LTE863;CHEVROLET;CRUZE 1.8 LT;;NAFTA;2012;NEGRO;190.000;-;-;;Vendido;Vendido;13/3/2021;20/3/2021;$ 693.000;;;;;$ 693.000;$ 0;$ 0;;;;;;;;
419;AA035KB.;CHEVROLET;TRACKER LTZ +  AT 4 WD;;GNC;2016;BLANCO;65.000;-;-;;Vendido;Vendido;21/1/2021;20/3/2021;$ 1.100.000;;$ 4.300;;;$ 1.104.300;$ 4.300;$ 4.300;;;;;;;;
420;KMQ467;RENAULT;STEPWAY DYNAMIQUE 1.6 16V;;NAFTA;2011;AZUL;84.000;-;-;;Vendido;Vendido;2/2/2021;20/3/2021;$ 579.000;;;;;$ 579.000;$ 0;$ 0;;;;;;;;
421;AC950WY;TOYOTA;COROLLA  XEI 1.8 CVT;;NAFTA;2018;GRIS PLATA;39.000;-;-;;Vendido;Vendido;15/11/2020;1/3/2021;$ 1.365.520;$ 5.000;$ 86.892;;;$ 1.457.412;$ 91.892;$ 91.892;;;;;;;;
422;AB897XA;FORD; FIESTA S PLUS;;NAFTA;2017;AZUL;69.000;-;-;;Vendido;Vendido;15/10/2020;23/3/2021;$ 544.000;$ 5.000;$ 8.000;;;$ 557.000;$ 13.000;$ 13.000;;;;;;;;
423;AD576HX;RENAULT;KANGOO II EXPRESS PROFESIONAL 1.6 SCE;;NAFTA;2019;GRIS PLATA;11.000;-;-;;Vendido;Vendido;15/3/2021;27/3/2021;$ 1.144.000;$ 5.000;;;;$ 1.149.000;$ 5.000;$ 5.000;;;;;;;;
424;AE075HZ;RENAULT;CAPTUR INTENS 2.0;;NAFTA;2020;GRIS + NEGRO;4.400;-;-;;Vendido;Vendido;21/1/2021;21/1/2021;$ 1.706.120;$ 5.000;;;;$ 1.711.120;$ 5.000;$ 5.000;;;;;;;;
425;AC059QK;HONDA;CIVIC EXL AUT;;NAFTA;2017;BLANCO;23.700;-;-;;Vendido;Vendido;21/1/2021;21/1/2021;$ 1.924.000;$ 5.000;$ 35.000;;;$ 1.964.000;$ 40.000;$ 40.000;;;;;;;;
426;AE227OY;FORD;ECOSPORT 1.5 SE AUT;;NAFTA;2020;GRIS;1.700;-;-;;Vendido;Vendido;15/1/2021;29/3/2021;$ 1.456.047;$ 5.000;;;;$ 1.461.047;$ 5.000;$ 5.000;;;;;;;;
427;AB047NI;VW;SAVEIRO CAB DOBLE PACK HIGH;;NAFTA;2017;GRIS;54.000;-;-;;Vendido;Vendido;15/2/2021;29/3/2021;$ 1.040.000;$ 5.000;;;;$ 1.045.000;$ 5.000;$ 5.000;;;;;;;;
428;TSR2021;TOYOTA;HILUX SR 4X4 MANUAL;;DIESEL;2021;GRIS;0;-;-;;Vendido;Vendido;15/1/2021;29/3/2021;$ 3.493.800;;;;;$ 3.493.800;$ 0;$ 0;;;;;;;;
429;AC803ML;TOYOTA;RAV 4 2.0 4X2 VX CVT;;NAFTA;2018;GRIS OSCURO;43.000;-;-;;Vendido;Vendido;15/9/2020;29/3/2021;$ 2.395.708;$ 5.000;;;;$ 2.400.708;$ 5.000;$ 5.000;;;;;;;;
430;AD800KB;NISSAN;NOTE SENSE CVT;;NAFTA;2019;GRIS CLARO;14.800;-;-;;Vendido;Vendido;15/2/2021;30/3/2021;$ 978.000;$ 5.000;;;;$ 983.000;$ 5.000;$ 5.000;;;;;;;;
431;AC178CF;RENAULT;KWID ZEN 1.0;;NAFTA;2018;ROJO FUEGO;24.800;-;-;;Vendido;Vendido;15/2/2021;3/4/2021;$ 800.000;$ 5.000;;;;$ 805.000;$ 5.000;$ 5.000;;;;;;;;
432;AD252LC;RENAULT;KWID INTENS 1.0;;NAFTA;2018;BLANCO GLACIAR;13.400;-;-;;Vendido;Vendido;;5/4/2021;$ 969.000;$ 8.000;;;;$ 977.000;$ 8.000;$ 8.000;;;;;;;;
433;PFH403;RENAULT;NUEVO SANDERO 1.6 DYNAMIQUE;;NAFTA;2015;NEGRO NACRE;19.000;-;-;;Vendido;Vendido;15/3/2021;12/4/2021;$ 673.920;$ 5.000;$ 14.000;;;$ 692.920;$ 19.000;$ 19.000;;;;;;;;
434;AC765KU;PEUGEOT;208 1.6 ALLURE AM18;;NAFTA;2018;GRIS CLARO;26.400;-;-;;Vendido;Vendido;;16/4/2021;$ 1.092.000;$ 5.000;$ 9.500;;;$ 1.106.500;$ 14.500;$ 14.500;;;;;;;;
435;AE360CJ;PEUGEOT;208 1.6 LIKE PACK;;NAFTA;2020;GRIS CLARO;0;-;-;;Vendido;Vendido;16/4/2021;16/4/2021;$ 1.697.921;$ 5.000;;;;$ 1.702.921;$ 5.000;$ 5.000;;;;;;;;
436;JER143;NISSAN;TIIDA VISIA;;NAFTA;2010;GRIS CLARO;120.000;-;-;;Vendido;Vendido;11/2/2021;28/2/2021;$ 400.000;;;;;$ 400.000;$ 0;$ 0;;;;;;;;
437;ELITE;HONDA;ELITE 125;;NAFTA;2020;ROJO;0;-;-;;Vendido;Vendido;;30/3/2021;$ 157.359;;;;;$ 157.359;$ 0;$ 0;;;;;;;;
438;AE663ON;RENAULT;SANDERO RS;;NAFTA;2021;NEGRO;0;-;-;;Vendido;Vendido;12/11/2020;16/1/2021;$ 1.263.700;$ 5.000;;;;$ 1.268.700;$ 5.000;$ 5.000;;;;;;;;
439;LKG014;CITROEN;C3 1.4 L SX;;NAFTA;2012;BEIGE;82.000;-;-;;Vendido;Vendido;20/10/2020;18/1/2021;$ 424.000;;$ 12.000;;;$ 436.000;$ 12.000;$ 12.000;;;;;;;;
440;AE505FH;RENAULT;SANDERO PH2 STEPWAY INTENS 1.6;;NAFTA;2020;ROJO FUEGO;0;-;-;;Vendido;Vendido;20/10/2020;20/10/2020;$ 1.301.430;$ 5.000;;;;$ 1.306.430;$ 5.000;$ 5.000;;;;;;;;
441;AC627QT;TOYOTA;HILUX 4X4 DC LIMITED 2.8 TDI AT;;DIESEL;2018;ROJO;163.400;-;-;;Vendido;Vendido;20/11/2020;21/1/2021;$ 2.225.600;$ 10.000;$ 7.800;;;$ 2.243.400;$ 17.800;$ 17.800;;;;;;;;
442;AE251OC;FIAT;STRADA WORKING 1.4;;NAFTA;2020;BLANCO;3.000;-;-;;Vendido;Vendido;12/11/2020;23/1/2021;$ 825.000;;;;;$ 825.000;$ 0;$ 0;;;;;;;;
443;OCD832;TOYOTA;HILUX SRV 3.0 TDI 4X4;;DIESEL;2014;GRIS PLATA;170.000;-;-;;Vendido;Vendido;12/11/2020;23/1/2021;$ 1.989.000;;;;;$ 1.989.000;$ 0;$ 0;;;;;;;;
444;AA318SH;VW;SURAN 1.6 HIGHLINE;;NAFTA;2016;BEIGE;110.000;-;-;;Vendido;Vendido;23/1/2021;19/4/2021;$ 900.000;;;;;$ 900.000;$ 0;$ 0;;;;;;;;
445;AA524SH;TOYOTA; COROLLA XEI 1.8 MT;;NAFTA;2016;BLANCO;46.700;-;-;;Vendido;Vendido;15/1/2021;20/4/2021;$ 1.200.458;$ 5.000;$ 14.650;;;$ 1.220.108;$ 19.650;$ 19.650;;;;;;;;
446;PDK473;RENAULT;NUEVO LOGAN AUTHENTIQUE PLUS 1.6;;NAFTA;2015;GRIS PLATA;25.000;-;-;;Vendido;Vendido;15/3/2021;22/4/2021;$ 458.000;$ 5.000;;;;$ 463.000;$ 5.000;$ 5.000;;;;;;;;
447;AA915NL;NISSAN;NOTE EXCLUSIVE CVT PURE DRIVE;;NAFTA;2017;GRIS OSCURO;15.000;-;-;;Vendido;Vendido;21/4/2021;21/4/2021;$ 1.080.059;$ 5.000;;;;$ 1.085.059;$ 5.000;$ 5.000;;;;;;;;
448;WAVE20201;HONDA;NEW WAVE;;NAFTA;2020;BLANCO;0;-;-;;Vendido;Vendido;;23/4/2021;$ 91.200;$ 1.500;;;;$ 92.700;$ 1.500;$ 1.500;;;;;;;;
449;WAVE20202;HONDA;NEW WAVE;;NAFTA;2020;BLANCO;0;-;-;;Vendido;Vendido;;23/4/2021;$ 91.200;$ 1.500;;;;$ 92.700;$ 1.500;$ 1.500;;;;;;;;
450;WAVE20203;HONDA;NEW WAVE;;NAFTA;2020;BLANCO;0;-;-;;Vendido;Vendido;;23/4/2021;$ 91.200;$ 1.500;;;;$ 92.700;$ 1.500;$ 1.500;;;;;;;;
451;AD190QZ;RENAULT;KANGOO II EXPRESS CONFORT 1.6 SCE;;NAFTA;2018;GRIS ETOILE;34.000;-;-;;Vendido;Vendido;15/3/2021;26/4/2021;$ 1.106.000;$ 5.000;;;;$ 1.111.000;$ 5.000;$ 5.000;;;;;;;;
452;AC020UA;RENAULT;KANGOO PH2 CONFORT 1.6 5 ASIENTOS 2P;;NAFTA;2017;GRIS ETOILE;48.500;-;-;;Vendido;Vendido;15/1/2021;29/4/2021;$ 623.200;$ 5.000;$ 200;;;$ 628.400;$ 5.200;$ 5.200;;;;;;;;
453;AD013DT;RENAULT;KWID ZEN 1.0;;NAFTA;2018;ORANGE ACRE;17.800;-;-;;Vendido;Vendido;15/4/2021;29/4/2021;$ 819.520;$ 5.000;$ 13.537;;$ 475;$ 838.532;$ 19.012;$ 19.012;;;;;;;;
454;CB190;HONDA;CB 190 REPSOL;;NAFTA;2019;REPSOL;0;-;-;;Vendido;Vendido;;30/4/2021;;$ 1.500;;;;$ 1.500;$ 1.500;$ 1.500;;;;;;;;
455;AA093AM;FORD;KA S 1.5L;;NAFTA;2016;BLANCO;14.000;-;-;;Vendido;Vendido;30/4/2021;30/4/2021;$ 1.059.000;;;;;$ 1.059.000;$ 0;$ 0;;;;;;;;
456;NWY253;JEEP;WRANGLER UNLIMITED 3.6;;NAFTA;2014;NARANJA;74.000;-;-;;Vendido;Vendido;10/2/2021;3/5/2021;$ 5.925.347;$ 35.000;$ 1.000;$ 38.653;;$ 6.000.000;$ 74.653;$ 74.653;;;;;;;;
457;PIU265;TOYOTA;HILUX 4X4 CD DX PACK ELECTRICO 2.5 TDI;;DIESEL;2015;BLANCO;137.000;-;-;;Vendido;Vendido;10/1/2021;3/5/2021;$ 1.664.000;$ 5.000;$ 10.000;;;$ 1.679.000;$ 15.000;$ 15.000;;;;;;;;
458;KKR959.;RENAULT;SANDERO 1.6 16V CONFORT;;NAFTA;2011;GRIS ACERO;124.000;-;-;;Vendido;Vendido;12/3/2021;11/5/2021;$ 635.000;;;;;$ 635.000;$ 0;$ 0;;;;;;;;
459;AA478BX;PEUGEOT;3008 ALLURE TIPTRONIC;;NAFTA;2016;GRIS;0;-;-;;Vendido;Vendido;12/5/2021;12/5/2021;$ 1.398.800;$ 5.000;$ 2.500;;;$ 1.406.300;$ 7.500;$ 7.500;;;;;;;;
460;AE517DR;RENAULT;DUSTER OROCH DYNAMIQUE 2.0;;NAFTA;2020;GRIS CASSIOPE;0;-;-;;Vendido;Vendido;12/5/2021;12/5/2021;$ 1.790.000;$ 5.000;;;;$ 1.795.000;$ 5.000;$ 5.000;;;;;;;;
461;FLA390;RENAULT;KANGOO RL EXPRESS DIE 1PCL AA;;NAFTA;2006;GRIS;197.000;-;-;;Vendido;Vendido;7/1/2021;12/5/2021;$ 380.000;;;;;$ 380.000;$ 0;$ 0;;;;;;;;
462;oroch0km;RENAULT;DUSTER OROCH 1.6 DYNAMIQUE;;NAFTA;2021;NEGRO NACRE;0;-;-;;Vendido;Vendido;14/5/2021;14/5/2021;$ 2.028.378;$ 5.000;;;;$ 2.033.378;$ 5.000;$ 5.000;;;;;;;;
463;AD673II;PEUGEOT;208 ALLURE 1.6 115;;NAFTA;2019;BLANCO;7.500;-;-;;Vendido;Vendido;1/5/2021;;$ 1.214.720;;;;;$ 1.214.720;$ 0;$ 0;;;;;;;;
464;KVM654;FIAT;LINEA ESSENCE 1.8;;GNC;2012;BEIGE;93.000;-;-;;Vendido;Vendido;1/3/2021;17/5/2021;$ 550.000;;;;;$ 550.000;$ 0;$ 0;;;;;;;;
465;AB107NY;HONDA;CIVIC EX-L AUT;;NAFTA;2017;BLANCO;44.800;-;-;;Vendido;Vendido;1/6/2021;1/6/2021;$ 1.915.680;$ 5.000;$ 7.000;;;$ 1.927.680;$ 12.000;$ 12.000;;;;;;;;
466;KOY012;VW;AMAROK 2.0L TDI 4X2 DC STARLINE 122 HP;;DIESEL;2011;NEGRO;190.000;Cliente;-;;Vendido;Vendido;1/6/2021;18/3/2022;$ 1.640.000;;$ 41.135;;;$ 1.681.135;$ 41.135;$ 41.135;;;;;;;;
467;NPY986;VW;Saveiro 2014;;GNC;2014;NEGRO;186.000;-;-;;Vendido;Vendido;1/6/2021;22/6/2021;$ 1.010.000;;$ 2.600;;;$ 1.012.600;$ 2.600;$ 2.600;;;;;;;;
468;AD334IA;RENAULT;KANGOO II EXPRESS CONFORT 5A 1.6 SCE;;NAFTA;2019;GRIS ETOILE;48.300;-;-;;Vendido;Vendido;10/5/2021;1/6/2021;$ 1.331.200;$ 5.000;$ 8.800;;;$ 1.345.000;$ 13.800;$ 13.800;;;;;;;;
469;AD355SB;TOYOTA;COROLLA SE-G 1.8 CVT;;NAFTA;2019;ROJO;12.000;-;-;;Vendido;Vendido;10/3/2021;4/6/2021;$ 1.976.000;$ 5.000;;;;$ 1.981.000;$ 5.000;$ 5.000;;;;;;;;
470;AD187HW;NISSAN;KICKS EXCLUSIVE CVT;;NAFTA;2018;GRIS;64.000;-;-;;Vendido;Vendido;26/2/2021;4/6/2021;$ 1.900.000;;$ 20.000;$ 13.688;;$ 1.933.688;$ 33.688;$ 33.688;;;;;;;;
471;AE548PM;RENAULT;SANDERO RS PH2;;NAFTA;2020;BLANCO GLACIAR;0;-;-;;Vendido;Vendido;5/6/2021;5/6/2021;$ 1.850.000;;;;;$ 1.850.000;$ 0;$ 0;;;;;;;;
472;AA349DS;NISSAN;NISSAN 2.3 LE 4X4 MT;;DIESEL;2016;BLANCO;78.000;-;-;;Vendido;Vendido;10/3/2021;26/5/2021;$ 1.976.000;$ 5.000;$ 13.000;;;$ 1.994.000;$ 18.000;$ 18.000;;;;;;;;
473;WAVE20204;HONDA;NEW WAVE;;NAFTA;2020;ROJO;0;-;-;;Vendido;Vendido;;;$ 91.200;$ 1.500;;;;$ 92.700;$ 1.500;$ 1.500;;;;;;;;
474;AB552AB;FIAT;TORO FREEDOM 2.0 16V 4X4 PK XTREME;;DIESEL;2017;NEGRO;70.000;-;-;;Vendido;Vendido;5/1/2021;8/6/2021;$ 1.675.000;;;$ 4.470;;$ 1.679.470;$ 4.470;$ 4.470;;;;;;;;
475;MKS300;CHEVROLET;CELTA LT SPIRIT;;NAFTA;2013;NEGRO;112.000;-;-;$ 685.000;Vendido;Vendido;17/6/2021;23/7/2021;$ 480.000;;;$ 1.713;;$ 481.713;$ 1.713;$ 1.713;;;;;;;;
476;OYC194;CHEVROLET;S10;2.8 DC 4X4 LT;DIESEL;2015;MARRON;70.000;-;-;;Vendido;Vendido;29/3/2021;26/6/2021;$ 1.700.000;;$ 2.200;;;$ 1.702.200;$ 2.200;$ 2.200;;;;;;;;
477;AA110YB;CHEVROLET;TRACKER;FWD LTZ MT;NAFTA;2016;BORDO;54.850;Kyoto;-;;Vendido;Vendido;28/1/2021;;$ 1.024.400;$ 5.000;$ 17.000;;;$ 1.046.400;;$ 22.000;;;;;;;;
478;LRE632;FORD;RANGER;2.2 TDI DC 4X2 XL SAFETY;DIESEL;2012;GRIS;105.000;-;-;;Vendido;Vendido;10/11/2020;22/6/2021;$ 873.600;$ 5.000;$ 26.000;;;$ 904.600;$ 31.000;$ 31.000;;;;;;;;
479;KGH438;PEUGEOT;3008;1.6  PREMIUN PLUS;NAFTA;2012;GRIS OSCURO;140.000;-;-;;Vendido;Vendido;1/6/2021;22/6/2021;$ 950.000;;;;;$ 950.000;$ 0;$ 0;;;;;;;;
480;NPY986;VW;SAVEIRO;CAB EXT SAF. PACK HIGH;NAFTA;2014;NEGRO;185.600;-;-;;Vendido;Vendido;1/6/2021;22/6/2021;$ 1.010.000;;;;;$ 1.010.000;$ 0;$ 0;;;;;;;;
481;AC545BP;RENAULT;KWID;LIFE 1.0;NAFTA;2018;BLANCO GLACIAR;16.730;-;-;;Vendido;Vendido;4/5/2021;19/6/2021;$ 794.560;$ 5.000;;;;$ 799.560;$ 5.000;$ 5.000;;;;;;;;
482;PGA521;NISSAN;VERSA;SENSE MT PURE DRIVE;NAFTA;2015;GRIS CLARO;100.000;-;-;;Vendido;Vendido;19/4/2021;18/6/2021;$ 680.000;;;$ 2.395;;$ 682.395;$ 2.395;$ 2.395;;;;;;;;
483;AD104ZV;RENAULT;KWID;8;NAFTA;2018;BLANCO GLACIAR;20.000;-;-;;Vendido;Vendido;9/6/2021;17/6/2021;$ 931.840;$ 5.000;;;;$ 936.840;$ 5.000;$ 5.000;;;;;;;;
484;AE694WD;TOYOTA;ETIOS XLS 1.5 4 A/T;;NAFTA;2021;BLANCO;550;-;-;;Vendido;Vendido;9/6/2021;15/6/2021;$ 1.445.600;$ 5.000;;;;$ 1.450.600;$ 5.000;$ 5.000;;;;;;;;
485;AE700NP;FIAT;STRADA;WORKING 1.4;NAFTA;2019;BLANCO;4.800;-;-;;Vendido;Vendido;21/4/2021;12/6/2021;$ 942.240;$ 5.000;$ 10.125;;;$ 957.365;$ 15.125;$ 15.125;;;;;;;;
486;AC266AN;FORD;ECOSPORT;2.0 TITANIUM AUT;NAFTA;2018;BLANCO;59.200;-;-;;Vendido;Vendido;19/1/2021;23/6/2021;$ 1.300.000;$ 5.000;;;;$ 1.305.000;$ 5.000;$ 5.000;;;;;;;;
487;NUU896;FIAT;STRADA ADVENTURE 1.6;ADVENTURE 1.6;GNC;2014;BLANCO;160.200;Cliente;-;;Vendido;Vendido;26/5/2021;1/2/2022;$ 900.000;;$ 123.950;;;$ 1.023.950;$ 123.950;$ 123.950;;;;;;;;
488;AB411KS;FIAT;TORO FREEDOM 2.0 16V 4X2;FREEDOM 2.0 16V 4X2;DIESEL;2017;ROJA;49.800;Kyoto;-;;Vendido;Vendido;14/10/2020;25/8/2021;$ 1.060.289;$ 5.000;$ 4.000;;;$ 1.069.289;$ 9.000;$ 9.000;;;;;;;;
489;AC324HB;FIAT;TORO ;VOLCANO 2.0 16V 4X4;DIESEL;2018;BORDO;57.800;-;-;;Vendido;Vendido;6/4/2021;25/6/2021;$ 1.820.000;$ 5.000;$ 1.500;;$ 1.056;$ 1.827.556;$ 7.556;$ 7.556;;;;;;;;
490;ONA061;FORD;ECOSPORT;1.6 SE;NAFTA;2015;NEGRO;91.100;-;-;;Vendido;Vendido;29/3/2021;30/6/2021;$ 940.000;;$ 14.300;;;$ 954.300;$ 14.300;$ 14.300;;;;;;;;
491;NZP532;FORD;FIESTA S PLUS;S PLUS;NAFTA;2014;AZUL;51.226;-;-;;Vendido;Vendido;22/3/2021;19/7/2021;$ 1.186.500;;$ 8.500;;;$ 1.195.000;;$ 8.500;;;;;;;;
492;AB448ES;FORD;FIESTA S PLUS;S PLUS;NAFTA;2017;GRIS PLATA;40.000;-;-;;Vendido;Vendido;27/3/2021;10/8/2021;$ 929.000;$ 14.500;;;;$ 943.500;$ 14.500;$ 14.500;;;;;;;;
493;IPS145;FORD;FIESTA EDGE PLUS MP3;EDGE PLUS MP3;NAFTA;2010;BEIGE;170.000;Cliente;-;;Vendido;Vendido;30/4/2021;31/8/2021;$ 400.000;;;;;$ 400.000;$ 0;$ 0;;;;;;;;
494;AB471ZD;FORD;FOCUS 4P 2.0L N MT SE;4P 2.0L N MT SE;NAFTA;2017;ROJO;51.000;-;-;;Vendido;Vendido;12/3/2021;7/8/2021;$ 1.190.000;$ 5.000;$ 19.500;;;$ 1.214.500;$ 24.500;$ 24.500;;;;;;;;
495;AC454RK;FORD;RANGER; DC 4X2 XLT MT 3.2L ;DIESEL;2018;ROJO;58.900;-;-;$ 3.390.000;Vendido;Vendido;9/3/2021;12/7/2021;$ 2.218.850;$ 5.000;;;;$ 2.223.850;;$ 5.000;;;;;;;;
496;AA068WP;HONDA;HR-V EX CVT;EX CVT;NAFTA;2016;GRIS PLATA;85.000;Kyoto;-;;Vendido;Vendido;20/7/2021;16/6/2022;$ 1.687.296;$ 5.000;$ 25.800;;;$ 1.718.096;$ 30.800;$ 30.800;;;;;;;;
497;AD588KC;HONDA;WR-V 1.5 EXL CVT;1.5 EXL CVT;NAFTA;2019;GRIS PLATA;18.800;-;-;;Vendido;Vendido;15/2/2021;17/8/2021;$ 1.742.000;$ 5.000;;;;$ 1.747.000;$ 5.000;$ 5.000;;;;;;;;
498;AD226KP;NISSAN;FRONTIER 2.3 SE PLUS 4X2;2.3 SE PLUS 4X2;DIESEL;2018;BLANCO;60.000;Kyoto;-;;Vendido;Vendido;9/6/2021;26/11/2021;$ 2.184.000;$ 5.000;$ 19.500;;;$ 2.208.500;$ 24.500;$ 24.500;;;;;;;;
499;AA029XS;NISSAN;SENTRA;SR CVT PURE DRIVE;NAFTA;2016;AZUL;48.000;-;-;;Vendido;Vendido;-;;$ 1.045.200;$ 5.000;;;;$ 1.050.200;;$ 5.000;;;;;;;;
500;SENTRA;NISSAN;SENTRA 2.0 EXCLUSIVE CVT;;NAFTA;2021;BLANCO + NEGRO;0;-;-;;Vendido;Vendido;11/6/2021;11/6/2021;$ 3.243.828;$ 5.000;;;;$ 3.248.828;$ 5.000;$ 5.000;;;;;;;;
501;AC721TC;PEUGEOT;308;ALLURE PACK 1.6;NAFTA;2018;BLANCO;17.200;-;-;;Vendido;Vendido;23/6/2021;23/6/2021;$ 1.253.200;$ 5.000;$ 79.500;;;$ 1.337.700;$ 84.500;$ 84.500;;;;;;;;
502;AE640OS;NISSAN;FRONTIER;2.3 X-GEAR 4X4;DIESEL;2021;BLANCO;OKM PAT;-;-;;Vendido;Vendido;23/6/2021;23/6/2021;$ 3.717.188;$ 5.000;;;;$ 3.722.188;$ 5.000;$ 5.000;;;;;;;;
503;MWP645;PEUGEOT;408;2.0 ALLURE;NAFTA;2013;AZUL;108.000;-;-;;Vendido;Vendido;26/2/2021;23/6/2021;$ 729.000;$ 10.000;$ 21.500;;;$ 760.500;$ 31.500;$ 31.500;;;;;;;;
504;NWI513;RENAULT;FLUENCE 2.0 LUXE RLINK CUIR;;NAFTA;2014;BLANCO GLACIAR;120.000;-;-;;Vendido;Vendido;23/6/2021;23/6/2021;$ 700.000;$ 10.000;;;;$ 710.000;$ 10.000;$ 10.000;;;;;;;;
505;NYM280;PEUGEOT;208 FELINE 1.6;FELINE 1.6;NAFTA;2014;ROJO RUBI;27.000;-;-;;Vendido;Vendido;22/6/2021;30/6/2021;$ 1.031.680;$ 5.000;$ 1.000;;;$ 1.037.680;$ 6.000;$ 6.000;;;;;;;;
506;AC330ED;PEUGEOT;208;FELINE 1.6 TIPTRONIC;NAFTA;2018;BLANCO;17.000;-;-;;Vendido;Vendido;9/6/2021;;$ 1.347.424;$ 5.000;;;;$ 1.352.424;;$ 5.000;;;;;;;;
507;AE715CO;PEUGEOT;208 1.6 ACTIVE;1.6 ACTIVE;NAFTA;2021;NEGRO PERLA;OKM PAT;Metz;-;;Vendido;Vendido;-;15/9/2021;$ 2.353.584;$ 5.000;;;;$ 2.358.584;$ 5.000;$ 5.000;;;;;;;;
508;AA099KH;PEUGEOT;2008;1.6 FELINE;NAFTA;2016;GRIS PLATA;23.600;Kyoto;780/1;$ 1.650.000;Vendido;Vendido;9/3/2021;28/7/2021;$ 988.000;$ 5.000;$ 15.000;;;$ 1.008.000;$ 20.000;$ 20.000;;;;;;;;
509;AA191YA;PEUGEOT;EXPERT;2.0 HDI CONFORT;DIESEL;2016;GRIS PLATA;100.000;Car France;-;$ 2.250.000;Vendido;Vendido;30/7/2021;29/8/2022;$ 1.482.000;$ 10.000;$ 49.744;;;$ 1.541.744;;$ 59.744;;;;;;;;
510;LCM997;PEUGEOT;HOGGAR 1.6 XS;1.6 XS;NAFTA;2012;BLANCO;113.500;Car France;-;;Vendido;Vendido;19/5/2021;24/11/2021;$ 483.600;$ 5.000;$ 49.290;;;$ 537.890;$ 54.290;$ 54.290;;;;;;;;
